household_id,household_size,income_level,property_type,dwelling_area_sqm,num_occupants_work_from_home,has_air_conditioner,has_electric_heating,has_ev,num_major_appliances,temperature_c,electricity_price_per_kwh,daily_consumption_kwh
11836,3,middle,house,163.8,1,1,0,0,8,33.7,0.097,12.76
11837,2,low,house,115.5,1,1,0,0,6,23.9,0.09,10.15
11838,3,low,house,97.6,2,1,0,1,13,31.1,0.111,15.75
11839,6,high,house,121.2,2,1,0,0,5,20.0,0.23,13.96
11840,5,low,house,148.3,0,1,1,0,12,29.0,0.225,13.01
11841,4,high,house,89.8,2,1,0,0,9,25.5,0.21,11.02
11842,6,high,house,61.4,2,1,1,0,7,18.0,0.254,11.72
11843,2,high,house,138.3,0,0,0,0,11,9.9,0.195,10.14
11844,2,low,apartment,108.7,2,1,0,0,11,17.9,0.163,10.12
11845,4,middle,apartment,81.2,0,1,0,0,5,15.8,0.24,10.09
11846,5,middle,apartment,123.7,1,1,0,1,7,19.3,0.335,12.96
11847,2,middle,house,35.0,1,0,0,0,11,7.7,0.176,8.57
11848,3,middle,apartment,83.2,0,1,1,0,5,10.3,0.205,10.96
11849,3,middle,apartment,131.1,0,1,0,0,12,38.3,0.12,12.63
11850,4,middle,house,83.5,0,1,1,1,12,21.1,0.238,12.99
11851,6,middle,house,35.0,2,1,1,1,9,24.7,0.306,13.9
11852,2,middle,apartment,132.0,1,1,0,0,13,31.9,0.269,12.65
11853,5,middle,house,71.7,2,0,0,0,12,9.9,0.313,12.67
11854,5,low,apartment,106.8,2,0,1,0,14,23.0,0.263,15.18
11855,1,middle,apartment,59.2,1,1,0,1,14,18.4,0.128,10.49
11856,4,high,apartment,51.0,1,0,0,0,11,27.9,0.29,10.26
11857,5,middle,house,128.8,2,0,0,0,9,34.3,0.088,13.62
11858,4,middle,apartment,80.3,2,1,0,0,6,11.0,0.211,11.94
11859,3,middle,house,150.5,0,1,0,0,9,14.0,0.239,11.19
11860,2,low,house,78.8,1,1,0,0,11,19.2,0.091,9.27
11861,6,low,apartment,82.6,2,1,0,0,11,15.5,0.332,14.88
11862,1,middle,house,100.1,0,1,0,0,10,16.0,0.176,8.6
11863,5,middle,house,93.8,2,1,0,0,9,36.4,0.204,14.86
11864,4,low,apartment,126.3,1,1,0,1,10,27.2,0.175,16.27
11865,4,low,house,137.1,1,0,0,0,8,22.3,0.189,12.37
11866,2,middle,house,164.9,0,1,0,1,8,13.8,0.251,11.71
11867,2,middle,house,61.7,1,1,0,0,11,11.7,0.306,8.46
11868,2,middle,house,128.9,2,1,0,0,13,22.7,0.091,13.05
11869,2,low,apartment,70.0,2,1,1,0,9,23.3,0.141,10.17
11870,5,low,house,110.4,0,0,1,0,13,28.3,0.348,11.43
11871,3,middle,house,93.4,2,1,0,0,6,14.4,0.187,9.15
11872,4,low,house,131.2,0,1,0,0,7,26.3,0.209,10.88
11873,3,middle,house,117.5,2,1,1,0,7,27.6,0.127,11.05
11874,2,middle,apartment,116.8,0,1,0,0,5,24.7,0.199,7.34
11875,2,high,apartment,165.1,2,1,0,0,10,32.6,0.187,12.36
11876,2,low,apartment,69.4,1,1,0,0,6,30.6,0.175,9.67
11877,1,low,house,146.0,1,1,0,0,6,11.3,0.154,9.76
11878,5,middle,apartment,120.4,2,1,0,0,5,31.1,0.1,14.05
11879,6,middle,apartment,102.8,0,0,0,0,9,30.4,0.185,11.78
11880,6,high,apartment,49.7,1,0,0,0,7,13.6,0.083,13.03
11881,2,middle,house,160.8,2,0,0,0,12,23.6,0.145,11.43
11882,4,middle,house,85.3,1,1,0,0,14,28.5,0.179,14.38
11883,5,middle,apartment,35.0,1,0,0,0,5,11.0,0.27,10.24
11884,3,low,house,57.9,1,1,0,0,6,17.8,0.346,9.65
11885,1,low,house,109.1,1,1,1,0,5,21.9,0.135,9.47
11886,6,middle,apartment,92.3,2,1,1,1,8,13.7,0.337,17.82
11887,4,low,apartment,107.0,0,0,0,0,9,7.1,0.188,9.86
11888,6,middle,house,87.7,2,1,0,1,6,21.6,0.236,15.02
11889,4,high,house,84.5,0,0,0,0,5,20.7,0.13,9.09
11890,1,middle,apartment,55.9,1,1,0,0,9,15.4,0.28,7.02
11891,1,middle,house,50.8,1,0,0,1,14,12.2,0.134,11.84
11892,1,middle,apartment,52.2,1,1,1,0,12,15.8,0.284,8.67
11893,3,low,house,93.2,1,1,1,1,12,31.8,0.089,15.71
11894,6,middle,apartment,82.3,2,0,1,0,6,30.3,0.299,12.99
11895,3,low,house,119.8,1,1,0,1,5,7.0,0.281,14.2
11896,3,low,apartment,108.3,0,1,0,0,12,21.4,0.267,10.08
11897,3,high,apartment,133.5,1,1,1,0,12,17.4,0.119,12.29
11898,5,middle,apartment,90.8,0,0,0,0,13,25.7,0.254,11.82
11899,2,high,apartment,63.6,2,1,1,1,10,19.7,0.167,12.84
11900,2,middle,apartment,105.8,2,0,0,0,10,17.8,0.139,11.55
11901,5,high,apartment,110.0,0,1,0,1,12,24.5,0.134,15.2
11902,2,high,house,106.8,2,0,0,0,8,28.9,0.085,11.13
11903,5,high,house,126.3,1,1,0,1,8,15.9,0.164,14.5
11904,6,low,house,90.7,1,1,1,0,5,34.1,0.088,13.3
11905,4,high,house,134.0,2,0,0,0,9,21.1,0.135,12.51
11906,5,low,house,77.5,1,0,0,0,7,13.3,0.194,11.19
11907,5,high,house,111.8,2,1,0,0,12,29.7,0.314,13.24
11908,6,middle,house,106.6,2,1,0,0,9,32.7,0.16,14.46
11909,2,low,house,123.2,1,1,0,0,9,42.0,0.102,12.49
11910,5,low,house,53.3,1,1,0,0,11,22.3,0.167,12.93
11911,2,middle,house,70.8,0,1,0,1,5,2.9,0.207,10.64
11912,1,middle,apartment,164.2,1,1,1,0,14,33.1,0.221,12.11
11913,2,low,house,109.4,1,0,1,0,5,14.2,0.205,8.83
11914,5,low,apartment,138.6,0,1,1,0,11,-2.8,0.186,16.68
11915,3,low,apartment,215.3,1,1,1,1,13,19.0,0.329,15.77
11916,3,low,house,158.0,1,0,1,0,6,20.6,0.299,10.23
11917,3,middle,apartment,69.7,0,0,0,1,14,24.0,0.308,10.75
11918,2,high,house,140.9,2,1,1,0,12,23.8,0.118,11.16
11919,5,high,apartment,150.1,2,0,0,1,8,6.0,0.254,16.2
11920,6,low,apartment,68.6,0,1,0,0,6,21.2,0.087,11.34
11921,4,low,house,53.7,0,1,0,0,7,19.5,0.318,8.89
11922,5,low,house,56.4,2,0,0,0,9,17.3,0.13,12.68
11923,4,middle,house,99.9,0,0,0,0,5,-2.4,0.263,9.68
11924,3,middle,house,158.6,0,1,0,0,7,28.5,0.188,11.57
11925,3,low,house,149.4,1,1,0,0,11,27.4,0.122,12.25
11926,3,middle,house,80.7,2,1,0,0,14,1.7,0.288,10.47
11927,4,middle,apartment,71.2,0,1,1,0,11,10.3,0.106,11.16
11928,3,middle,house,93.7,1,0,1,0,14,12.0,0.236,13.07
11929,4,middle,house,99.6,1,1,0,0,12,10.8,0.216,12.4
11930,4,low,apartment,129.4,2,1,0,1,6,29.1,0.228,15.53
11931,6,middle,house,35.0,0,0,1,0,13,16.5,0.246,13.09
11932,1,middle,apartment,77.0,0,1,0,0,9,23.0,0.345,7.83
11933,4,low,house,86.0,1,1,0,0,10,31.5,0.187,13.31
11934,6,high,house,61.1,2,1,0,0,11,24.9,0.189,15.38
11935,6,middle,house,50.3,0,1,0,0,13,21.0,0.306,11.66
11936,5,middle,house,96.0,1,1,0,0,9,26.3,0.172,15.0
11937,2,middle,house,65.0,0,0,0,0,6,6.0,0.283,7.95
11938,1,low,house,72.7,0,1,0,0,7,-0.2,0.201,6.1
11939,3,middle,apartment,66.4,0,1,0,0,10,22.5,0.346,8.49
11940,4,middle,apartment,38.0,1,0,0,0,12,27.7,0.242,10.32
11941,4,low,house,89.8,2,0,1,0,10,19.0,0.179,11.97
11942,3,middle,house,80.6,1,1,0,1,9,13.9,0.186,10.92
11943,6,middle,apartment,129.3,2,1,0,1,7,14.2,0.151,16.68
11944,6,middle,apartment,54.2,2,0,0,0,14,28.2,0.129,13.43
11945,3,high,house,123.0,2,1,0,0,12,12.2,0.305,11.59
11946,5,middle,apartment,107.5,2,0,0,0,10,-0.6,0.344,11.82
11947,3,low,house,88.8,0,1,1,0,8,17.4,0.318,9.22
11948,4,middle,house,184.0,1,0,0,0,13,19.1,0.236,13.01
11949,3,middle,apartment,35.0,2,1,1,0,12,16.6,0.326,9.86
11950,3,middle,apartment,77.8,1,1,1,1,14,34.0,0.253,14.73
11951,1,low,house,153.9,2,1,0,1,14,34.4,0.156,14.54
11952,1,high,apartment,67.3,0,1,0,0,13,8.0,0.291,8.68
11953,1,middle,apartment,127.2,1,1,0,0,11,19.9,0.213,9.77
11954,1,middle,apartment,124.7,1,0,1,0,11,23.4,0.251,7.98
11955,3,high,house,67.3,0,0,0,0,9,8.6,0.273,8.35
11956,4,low,house,126.0,1,1,0,0,9,24.2,0.287,11.23
11957,2,high,apartment,54.4,2,1,1,0,7,1.6,0.177,11.81
11958,5,middle,apartment,167.5,0,1,1,0,6,34.3,0.083,14.29
11959,2,low,house,148.4,1,1,0,0,5,21.3,0.275,9.86
11960,4,low,apartment,53.1,1,1,0,0,7,2.1,0.192,10.59
11961,6,middle,apartment,105.0,0,0,0,0,5,22.2,0.08,13.19
11962,4,low,apartment,130.9,1,1,0,0,6,5.1,0.149,11.34
11963,4,low,apartment,145.1,2,1,1,0,12,4.0,0.318,15.48
11964,4,middle,house,78.2,0,0,1,0,7,6.7,0.128,13.84
11965,2,middle,house,87.7,2,1,0,0,8,5.3,0.174,8.75
11966,6,middle,house,49.1,2,1,0,0,13,-3.4,0.296,14.7
11967,2,middle,house,147.7,1,1,1,0,10,24.7,0.157,11.2
11968,2,middle,house,133.1,1,0,0,0,12,20.9,0.153,9.17
11969,2,high,apartment,142.2,2,1,0,0,12,15.2,0.276,12.25
11970,4,low,apartment,90.4,0,1,1,0,12,28.9,0.124,10.66
11971,3,low,house,66.8,1,0,0,0,10,5.5,0.168,10.73
11972,1,middle,house,35.0,0,1,1,1,5,12.1,0.268,10.13
11973,4,middle,house,118.5,1,1,1,1,13,21.5,0.126,15.29
11974,3,low,apartment,113.5,2,1,0,0,6,3.8,0.095,11.0
11975,6,high,house,35.0,0,1,0,0,10,31.0,0.122,12.24
11976,6,middle,house,170.6,2,1,1,0,11,20.5,0.325,14.0
11977,2,middle,house,111.7,1,0,0,0,11,35.1,0.119,12.25
11978,5,low,house,120.6,1,0,1,0,11,16.5,0.297,13.36
11979,4,middle,apartment,91.2,0,1,1,1,9,18.6,0.254,13.14
11980,3,middle,house,93.2,1,1,1,0,10,13.8,0.207,11.41
11981,1,middle,house,117.0,1,0,0,1,11,27.1,0.16,13.29
11982,4,middle,house,176.6,0,1,1,0,14,30.2,0.098,12.5
11983,3,high,house,76.7,2,1,1,0,13,27.2,0.223,10.85
11984,2,low,apartment,97.9,2,0,1,1,12,15.1,0.108,13.32
11985,1,low,house,84.6,2,1,0,0,11,40.7,0.082,12.15
11986,2,middle,house,148.9,0,1,0,0,12,5.9,0.221,10.99
11987,5,middle,apartment,91.1,1,1,0,0,5,43.0,0.115,13.84
11988,2,low,apartment,103.6,2,0,0,0,9,22.3,0.095,10.41
11989,6,low,house,57.9,0,1,0,1,5,31.0,0.172,14.7
11990,6,middle,house,132.0,0,0,1,0,13,7.1,0.254,15.44
11991,2,high,apartment,110.4,1,0,0,0,13,29.3,0.2,10.93
11992,5,high,apartment,86.8,1,1,1,0,14,10.4,0.275,14.69
11993,4,low,apartment,76.2,1,1,0,0,7,16.9,0.321,9.23
11994,3,middle,house,119.5,0,1,0,0,5,18.7,0.202,9.28
11995,4,high,house,146.8,1,0,0,1,14,19.4,0.154,15.64
11996,4,low,apartment,95.8,2,1,1,0,6,23.8,0.32,10.78
11997,3,low,house,98.5,0,0,1,0,6,23.2,0.233,8.74
11998,2,middle,apartment,201.5,2,1,0,0,14,8.2,0.156,12.45
11999,4,middle,apartment,126.8,0,1,1,0,10,23.4,0.166,11.04
12000,4,low,house,101.3,2,1,0,0,11,18.7,0.233,12.28
12001,6,middle,house,133.1,2,1,1,0,6,28.3,0.174,15.37
12002,5,high,apartment,64.0,0,1,0,0,11,5.2,0.227,10.57
12003,5,middle,house,47.7,1,1,0,0,5,4.1,0.288,11.7
12004,2,middle,apartment,70.5,1,1,0,1,14,35.6,0.223,13.34
12005,3,middle,apartment,70.0,1,1,1,0,11,8.9,0.335,11.54
12006,4,low,house,166.0,2,0,0,0,6,9.1,0.342,11.78
12007,6,high,apartment,85.0,0,1,0,0,14,8.5,0.267,12.68
12008,3,low,apartment,174.9,2,1,1,0,12,20.7,0.178,11.93
12009,6,middle,house,35.0,0,0,0,0,8,22.7,0.117,13.61
12010,1,low,apartment,64.2,1,0,0,0,10,15.8,0.197,8.73
12011,2,low,house,164.6,1,0,1,0,8,20.4,0.12,9.57
12012,2,middle,apartment,46.7,2,0,0,1,10,23.8,0.306,10.98
12013,3,low,house,147.1,2,1,0,0,5,23.3,0.299,10.74
12014,5,middle,apartment,81.9,0,1,1,0,7,15.8,0.197,11.74
12015,1,low,apartment,103.9,0,1,0,0,5,21.1,0.302,6.45
12016,6,low,apartment,106.1,0,0,0,1,11,24.5,0.345,15.73
12017,2,high,house,35.0,1,0,0,0,12,21.0,0.335,9.04
12018,5,low,house,105.1,0,0,0,0,11,18.9,0.185,12.53
12019,5,high,apartment,155.7,0,1,0,0,10,19.1,0.348,12.2
12020,2,low,house,92.9,0,1,0,0,5,29.7,0.097,8.98
12021,4,high,house,133.3,2,0,0,1,14,10.3,0.291,14.89
12022,4,high,apartment,87.2,1,1,1,0,11,15.6,0.272,12.23
12023,2,middle,house,54.4,0,1,1,0,8,28.5,0.293,9.22
12024,3,low,apartment,94.8,1,1,0,0,6,3.6,0.134,9.81
12025,3,low,house,126.8,1,1,0,0,12,8.5,0.17,11.03
12026,2,middle,house,96.4,1,1,0,0,8,18.8,0.11,9.46
12027,3,middle,apartment,35.0,2,0,1,0,12,19.1,0.118,12.15
12028,1,middle,house,35.0,0,1,0,0,9,18.0,0.103,6.57
12029,6,high,house,146.4,0,1,0,0,10,21.7,0.194,13.33
12030,3,low,house,100.9,0,0,0,0,13,21.9,0.336,10.48
12031,1,low,house,113.1,1,0,0,1,12,20.8,0.203,12.63
12032,4,low,apartment,90.2,1,1,0,0,5,10.7,0.317,9.77
12033,5,middle,house,92.7,0,0,0,0,11,9.9,0.2,11.5
12034,4,middle,apartment,35.0,1,0,0,0,6,21.6,0.125,9.59
12035,2,middle,house,145.1,0,1,0,0,8,21.1,0.267,9.41
12036,6,middle,house,75.1,1,1,1,0,6,33.5,0.259,13.86
12037,1,middle,house,66.2,2,0,0,0,10,34.6,0.339,7.91
12038,3,low,apartment,72.2,2,1,0,0,13,22.6,0.175,12.09
12039,1,low,house,89.2,0,1,0,0,14,22.9,0.208,7.06
12040,2,high,house,135.2,1,1,1,0,7,26.4,0.348,11.34
12041,5,middle,apartment,59.6,1,0,0,0,14,23.1,0.138,12.01
12042,4,middle,house,35.0,2,1,0,0,10,14.1,0.133,11.83
12043,2,high,house,48.5,0,1,0,0,13,11.3,0.308,9.1
12044,5,middle,apartment,64.6,0,0,1,1,14,-6.7,0.183,18.77
12045,6,middle,apartment,72.6,2,0,0,0,8,32.2,0.31,12.78
12046,3,low,house,35.0,1,1,0,1,9,17.7,0.15,12.17
12047,5,middle,apartment,94.9,1,1,0,0,8,15.1,0.094,11.55
12048,1,high,apartment,98.3,1,1,0,0,11,34.7,0.106,11.37
12049,2,middle,apartment,128.5,2,1,0,0,6,32.8,0.159,11.03
12050,1,low,apartment,56.9,2,0,1,0,5,10.3,0.236,9.97
12051,1,middle,house,169.4,1,1,0,0,6,28.8,0.197,11.18
12052,2,high,house,95.1,2,1,0,0,7,29.0,0.325,9.84
12053,3,middle,house,35.0,1,1,0,0,14,22.4,0.141,9.92
12054,2,low,apartment,85.7,0,1,0,0,7,8.2,0.272,7.13
12055,1,low,house,156.5,0,0,0,0,9,10.3,0.16,9.08
12056,2,low,house,35.0,1,0,1,0,11,11.6,0.104,9.72
12057,6,low,house,84.7,1,1,1,1,6,21.6,0.096,14.91
12058,6,middle,house,59.7,1,1,0,0,11,31.7,0.212,14.41
12059,2,high,house,80.7,2,1,0,1,6,23.1,0.245,12.11
12060,5,middle,house,109.8,2,1,0,0,10,15.2,0.088,14.52
12061,4,middle,house,148.1,2,1,1,0,14,5.9,0.133,16.02
12062,3,middle,house,126.6,1,1,0,0,7,18.1,0.301,10.91
12063,2,low,house,120.2,1,0,1,0,12,25.0,0.151,10.14
12064,4,low,house,96.3,0,0,0,0,5,16.6,0.152,10.9
12065,3,low,house,49.0,1,1,0,0,14,27.7,0.155,10.73
12066,1,high,house,111.4,2,1,0,0,12,32.4,0.111,11.92
12067,6,middle,apartment,63.6,2,0,0,0,9,26.4,0.155,13.39
12068,1,low,house,93.1,1,1,0,0,12,28.9,0.098,8.97
12069,5,low,apartment,85.5,1,0,1,0,13,25.4,0.215,13.57
12070,6,low,house,214.8,0,1,0,0,5,12.3,0.098,13.01
12071,3,low,apartment,53.2,2,0,1,0,11,35.9,0.186,11.28
12072,2,low,house,67.4,1,1,0,0,11,27.6,0.31,9.32
12073,4,low,apartment,81.4,1,1,0,0,9,17.3,0.215,11.47
12074,2,high,house,194.9,1,1,1,0,11,34.7,0.291,13.14
12075,3,low,house,54.3,1,1,1,0,10,22.2,0.2,12.21
12076,4,middle,apartment,73.5,0,0,1,0,7,29.7,0.192,11.04
12077,4,middle,apartment,35.0,1,1,0,0,8,13.0,0.145,10.67
12078,2,middle,house,51.1,1,1,0,0,13,7.3,0.165,10.28
12079,6,low,house,85.0,1,0,0,0,8,24.0,0.216,12.44
12080,3,middle,house,69.7,0,0,0,0,11,11.0,0.214,11.31
12081,5,high,house,35.0,2,1,0,0,6,25.1,0.223,10.67
12082,5,middle,house,157.9,0,0,0,0,13,25.3,0.226,13.16
12083,2,high,apartment,115.8,0,1,1,0,8,14.5,0.247,9.79
12084,5,middle,apartment,100.1,1,1,1,0,9,26.3,0.312,12.33
12085,4,middle,house,89.9,0,1,0,0,14,27.3,0.31,13.26
12086,4,middle,house,35.0,2,1,0,0,10,17.9,0.169,12.46
12087,6,middle,house,49.7,0,0,0,1,13,25.2,0.097,15.28
12088,3,low,apartment,70.6,1,1,0,0,5,29.6,0.308,10.99
12089,1,middle,apartment,138.5,2,1,0,0,14,34.1,0.211,12.54
12090,6,high,apartment,156.6,2,1,0,0,5,10.4,0.314,12.45
12091,1,middle,apartment,92.9,1,1,1,0,12,23.2,0.131,10.12
12092,1,low,house,134.1,1,1,0,1,14,41.2,0.195,14.43
12093,3,low,house,107.3,2,1,1,0,7,9.4,0.094,12.19
12094,5,middle,apartment,202.5,1,0,1,0,9,27.6,0.318,13.7
12095,3,middle,apartment,91.9,1,1,0,0,5,15.9,0.182,9.62
12096,1,middle,apartment,85.6,1,1,1,1,10,3.0,0.192,13.7
12097,4,middle,house,82.4,0,1,0,0,9,14.3,0.276,9.88
12098,4,low,house,40.2,1,1,0,0,10,12.8,0.307,10.58
12099,2,middle,house,111.1,1,1,1,0,14,19.5,0.278,10.21
12100,2,middle,house,45.2,1,0,0,0,10,8.9,0.162,9.73
12101,2,middle,apartment,71.5,2,0,0,0,9,21.4,0.314,8.79
12102,3,middle,apartment,151.2,1,0,0,0,13,30.4,0.313,11.32
12103,3,high,house,123.6,0,1,0,0,6,13.7,0.316,9.14
12104,2,middle,house,129.2,2,0,0,0,9,16.0,0.323,10.75
12105,2,middle,apartment,79.6,2,1,1,0,10,7.0,0.112,13.63
12106,5,low,house,82.2,2,0,0,0,12,12.8,0.235,13.32
12107,4,low,apartment,87.7,1,1,0,0,5,26.9,0.19,11.08
12108,6,middle,apartment,74.8,0,0,0,0,11,17.7,0.081,11.87
12109,4,middle,apartment,71.4,1,0,1,0,6,-0.1,0.144,13.77
12110,2,high,apartment,116.3,1,0,1,0,13,11.7,0.316,11.11
12111,3,middle,house,58.5,2,0,0,0,11,22.2,0.317,10.01
12112,5,middle,house,125.5,0,1,0,0,6,19.8,0.337,11.57
12113,4,middle,apartment,91.4,0,1,0,0,13,16.1,0.259,11.39
12114,3,low,house,106.8,2,1,0,0,9,20.2,0.285,9.75
12115,6,middle,house,64.5,2,1,0,0,14,27.6,0.323,12.77
12116,4,high,house,166.2,0,1,0,0,13,22.3,0.123,12.06
12117,3,middle,house,67.1,2,1,0,0,8,19.9,0.219,11.62
12118,1,middle,house,58.6,0,0,0,0,6,8.7,0.098,5.31
12119,4,low,house,90.2,0,0,0,0,12,14.3,0.336,10.1
12120,3,middle,apartment,132.7,1,1,0,0,6,9.8,0.261,10.09
12121,2,middle,house,113.4,2,1,1,1,14,26.4,0.24,15.58
12122,3,middle,house,91.7,2,1,1,0,11,12.7,0.231,11.89
12123,2,low,house,148.7,0,0,0,0,10,21.5,0.196,10.52
12124,4,high,house,91.0,2,0,0,0,14,19.2,0.227,12.63
12125,2,high,apartment,58.1,2,1,0,0,7,18.4,0.263,10.1
12126,5,high,apartment,132.2,1,1,1,0,14,2.3,0.272,16.15
12127,6,low,house,120.1,0,0,0,0,11,31.1,0.314,11.75
12128,5,middle,house,35.0,2,1,0,0,12,29.4,0.149,13.14
12129,3,middle,house,77.8,0,0,0,0,13,10.5,0.283,8.64
12130,1,high,house,71.7,2,0,0,0,5,16.2,0.258,9.62
12131,1,middle,house,74.5,0,1,0,0,10,11.1,0.139,8.13
12132,6,high,apartment,50.0,0,1,0,0,12,33.3,0.164,15.03
12133,1,middle,house,68.9,2,1,1,0,6,7.3,0.126,11.48
12134,2,middle,house,114.7,1,0,0,0,8,20.5,0.116,10.01
12135,3,middle,house,91.3,1,1,0,1,12,35.0,0.155,15.88
12136,1,low,house,35.0,2,1,0,1,13,7.0,0.121,12.83
12137,6,middle,apartment,96.3,0,0,1,0,14,45.3,0.102,14.11
12138,1,low,apartment,98.4,2,1,0,0,14,1.4,0.119,10.31
12139,2,high,apartment,86.2,2,1,0,1,13,24.6,0.273,11.87
12140,3,low,house,113.2,0,0,0,0,12,11.2,0.314,10.9
12141,6,low,house,78.0,2,1,1,0,5,31.0,0.178,14.41
12142,1,middle,apartment,70.9,0,0,0,0,8,14.6,0.095,6.56
12143,5,high,apartment,62.0,2,1,0,0,13,31.5,0.112,15.67
12144,3,high,apartment,140.1,0,1,1,0,12,16.4,0.296,9.17
12145,4,low,house,127.0,0,1,0,0,7,16.7,0.145,11.75
12146,5,middle,house,134.4,2,0,1,0,14,25.2,0.236,13.72
12147,2,middle,house,73.5,0,1,0,0,7,24.2,0.235,8.53
12148,4,middle,apartment,161.6,2,1,1,1,8,30.9,0.139,16.74
12149,2,low,house,159.2,0,0,0,0,11,21.0,0.145,11.67
12150,4,middle,apartment,53.9,1,0,1,0,11,9.2,0.349,11.94
12151,5,high,house,86.2,1,1,0,0,9,23.2,0.16,11.46
12152,3,high,apartment,83.4,1,1,1,0,13,27.7,0.271,11.46
12153,6,middle,house,136.3,2,0,0,0,7,14.9,0.142,13.67
12154,2,low,apartment,128.7,0,1,1,0,6,23.9,0.206,10.75
12155,5,middle,apartment,66.8,2,0,0,0,8,19.7,0.204,12.74
12156,6,high,house,143.7,2,0,0,1,9,11.6,0.176,15.65
12157,5,middle,house,106.5,1,0,1,0,14,7.4,0.105,15.36
12158,4,high,apartment,142.7,2,0,0,0,6,35.0,0.133,11.33
12159,5,middle,apartment,99.1,2,1,0,1,8,18.2,0.218,14.68
12160,5,high,house,88.6,2,1,0,0,9,23.3,0.334,12.73
12161,2,middle,apartment,142.0,0,0,0,1,7,21.1,0.298,10.54
12162,3,high,house,147.6,1,1,0,1,13,24.1,0.305,15.28
12163,2,low,house,99.1,0,1,0,1,13,18.8,0.28,11.86
12164,1,middle,house,92.8,2,1,1,0,9,24.7,0.121,8.99
12165,5,middle,house,177.1,0,0,0,0,13,15.8,0.217,13.41
12166,1,middle,house,119.0,1,0,0,0,11,7.3,0.105,7.8
12167,2,middle,house,104.8,2,1,0,1,8,23.5,0.347,13.5
12168,3,low,house,151.4,1,1,1,0,9,20.5,0.24,10.31
12169,4,middle,house,95.4,2,1,0,0,11,16.7,0.339,12.35
12170,4,low,house,129.8,2,0,0,0,14,25.5,0.333,11.95
12171,4,middle,apartment,52.0,0,1,0,0,6,34.5,0.338,9.94
12172,6,high,house,112.2,1,1,0,0,8,21.2,0.177,13.2
12173,5,middle,apartment,83.8,0,1,0,1,10,17.4,0.171,13.92
12174,1,low,house,187.9,0,1,1,0,10,4.0,0.114,12.07
12175,5,high,apartment,137.6,0,1,0,0,11,9.5,0.342,11.97
12176,2,high,apartment,69.4,0,1,0,0,12,28.2,0.23,9.87
12177,4,middle,house,112.2,1,0,0,0,11,21.4,0.147,12.82
12178,5,middle,apartment,165.5,0,1,0,0,10,40.9,0.082,15.14
12179,6,middle,apartment,110.2,0,1,0,0,12,19.7,0.217,11.22
12180,6,middle,apartment,127.3,1,1,1,0,6,22.5,0.251,14.47
12181,5,middle,house,105.2,1,1,0,1,9,30.7,0.195,15.68
12182,3,middle,house,130.1,2,1,0,0,11,25.3,0.307,12.68
12183,4,middle,apartment,40.0,0,1,0,1,10,20.1,0.142,11.64
12184,1,low,apartment,90.3,2,1,0,0,6,25.5,0.314,8.21
12185,4,high,house,96.4,2,1,0,0,13,10.4,0.232,15.29
12186,1,middle,house,80.3,1,1,0,0,9,21.6,0.119,8.35
12187,1,middle,house,115.5,1,1,0,1,10,26.0,0.199,12.08
12188,4,high,apartment,126.7,2,1,1,0,10,-1.6,0.234,13.57
12189,2,high,apartment,126.5,2,1,1,0,10,27.1,0.272,9.68
12190,2,middle,house,54.8,0,1,1,0,9,34.3,0.347,9.33
12191,2,middle,house,124.8,0,1,0,0,14,22.9,0.168,11.03
12192,3,low,house,130.4,0,0,0,1,13,9.8,0.176,13.69
12193,3,middle,house,134.6,1,0,1,0,9,14.9,0.253,11.29
12194,1,high,house,117.8,0,1,0,0,11,26.3,0.127,9.53
12195,3,middle,apartment,116.9,1,0,0,0,11,19.7,0.282,11.43
12196,1,middle,house,154.8,2,0,0,0,5,2.9,0.325,9.6
12197,5,middle,apartment,108.3,0,0,0,0,14,7.9,0.14,13.99
12198,4,middle,house,86.9,2,1,0,0,12,15.1,0.243,12.79
12199,5,middle,house,52.7,0,1,1,1,14,11.3,0.231,15.14
12200,1,low,apartment,72.4,1,0,1,0,12,-2.6,0.14,12.21
12201,5,high,house,100.7,0,1,0,1,7,21.9,0.234,14.2
12202,5,middle,house,52.3,2,0,0,0,5,17.6,0.088,11.23
12203,2,low,house,118.0,0,1,0,0,14,20.9,0.19,8.36
12204,4,middle,house,135.3,0,1,1,0,11,19.1,0.131,13.67
12205,5,low,house,68.9,0,1,1,0,11,6.9,0.095,13.41
12206,6,middle,house,72.6,1,1,0,0,11,17.6,0.169,10.98
12207,5,middle,house,83.9,2,0,0,0,7,18.0,0.295,11.7
12208,6,low,house,112.2,0,1,0,0,10,16.8,0.247,13.37
12209,6,middle,apartment,128.5,1,1,0,0,14,25.5,0.17,15.74
12210,3,high,apartment,89.1,0,0,0,0,11,16.3,0.174,11.73
12211,1,middle,apartment,105.8,1,1,0,0,10,13.8,0.289,8.08
12212,2,middle,house,111.4,0,1,0,0,6,17.1,0.115,8.5
12213,6,low,house,90.6,0,1,1,0,14,3.6,0.177,15.31
12214,3,middle,apartment,44.9,1,0,1,0,12,18.6,0.16,9.65
12215,3,middle,house,50.9,1,1,0,0,11,10.3,0.216,8.25
12216,6,middle,house,150.4,0,0,0,0,11,12.9,0.249,14.34
12217,5,middle,apartment,105.0,0,0,0,0,7,25.7,0.221,10.9
